"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Åland Islands","2021","Total","Female","38","Estimate - de jure","Final figure, complete","2022","201","1"
"Åland Islands","2021","Total","Female","39","Estimate - de jure","Final figure, complete","2022","196","1"
"Åland Islands","2021","Total","Female","40","Estimate - de jure","Final figure, complete","2022","191","1"
"Åland Islands","2021","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2022","944","1"
"Åland Islands","2021","Total","Female","41","Estimate - de jure","Final figure, complete","2022","182","1"
"Åland Islands","2021","Total","Female","42","Estimate - de jure","Final figure, complete","2022","174","1"
"Åland Islands","2021","Total","Female","43","Estimate - de jure","Final figure, complete","2022","189.5","1"
"Åland Islands","2021","Total","Female","44","Estimate - de jure","Final figure, complete","2022","207.5","1"
"Åland Islands","2021","Total","Female","45","Estimate - de jure","Final figure, complete","2022","191","1"
"Åland Islands","2021","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2022","957.5","1"
"Åland Islands","2021","Total","Female","46","Estimate - de jure","Final figure, complete","2022","175.5","1"
"Åland Islands","2021","Total","Female","47","Estimate - de jure","Final figure, complete","2022","193","1"
"Åland Islands","2021","Total","Female","48","Estimate - de jure","Final figure, complete","2022","197.5","1"
"Åland Islands","2021","Total","Female","49","Estimate - de jure","Final figure, complete","2022","200.5","1"
"Åland Islands","2021","Total","Female","50","Estimate - de jure","Final figure, complete","2022","204.5","1"
"Åland Islands","2021","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2022","1066.5","1"
"Åland Islands","2021","Total","Female","51","Estimate - de jure","Final figure, complete","2022","194.5","1"
"Åland Islands","2021","Total","Female","52","Estimate - de jure","Final figure, complete","2022","202","1"
"Åland Islands","2021","Total","Female","53","Estimate - de jure","Final figure, complete","2022","233","1"
"Åland Islands","2021","Total","Female","54","Estimate - de jure","Final figure, complete","2022","232.5","1"
"Åland Islands","2021","Total","Female","55","Estimate - de jure","Final figure, complete","2022","224","1"
"Åland Islands","2021","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2022","1055","1"
"Åland Islands","2021","Total","Female","56","Estimate - de jure","Final figure, complete","2022","226.5","1"
"Åland Islands","2021","Total","Female","57","Estimate - de jure","Final figure, complete","2022","211","1"
"Åland Islands","2021","Total","Female","58","Estimate - de jure","Final figure, complete","2022","196.5","1"
"Åland Islands","2021","Total","Female","59","Estimate - de jure","Final figure, complete","2022","197","1"
"Åland Islands","2021","Total","Female","60","Estimate - de jure","Final figure, complete","2022","203.5","1"
"Åland Islands","2021","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2022","1030.5","1"
"Åland Islands","2021","Total","Female","61","Estimate - de jure","Final figure, complete","2022","210.5","1"
"Åland Islands","2021","Total","Female","62","Estimate - de jure","Final figure, complete","2022","204.5","1"
"Åland Islands","2021","Total","Female","63","Estimate - de jure","Final figure, complete","2022","206","1"
"Åland Islands","2021","Total","Female","64","Estimate - de jure","Final figure, complete","2022","206","1"
"Åland Islands","2021","Total","Female","65","Estimate - de jure","Final figure, complete","2022","196","1"
"Åland Islands","2021","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2022","1036.5","1"
"Åland Islands","2021","Total","Female","66","Estimate - de jure","Final figure, complete","2022","201","1"
"Åland Islands","2021","Total","Female","67","Estimate - de jure","Final figure, complete","2022","212","1"
"Åland Islands","2021","Total","Female","68","Estimate - de jure","Final figure, complete","2022","220","1"
"Åland Islands","2021","Total","Female","69","Estimate - de jure","Final figure, complete","2022","207.5","1"
"Åland Islands","2021","Total","Female","70","Estimate - de jure","Final figure, complete","2022","187","1"
"Åland Islands","2021","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2022","959","1"
"Åland Islands","2021","Total","Female","71","Estimate - de jure","Final figure, complete","2022","195","1"
"Åland Islands","2021","Total","Female","72","Estimate - de jure","Final figure, complete","2022","195.5","1"
"Åland Islands","2021","Total","Female","73","Estimate - de jure","Final figure, complete","2022","187.5","1"
"Åland Islands","2021","Total","Female","74","Estimate - de jure","Final figure, complete","2022","194","1"
"Åland Islands","2021","Total","Female","75","Estimate - de jure","Final figure, complete","2022","181","1"
"Åland Islands","2021","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2022","714","1"
"Åland Islands","2021","Total","Female","76","Estimate - de jure","Final figure, complete","2022","157.5","1"
"Åland Islands","2021","Total","Female","77","Estimate - de jure","Final figure, complete","2022","136.5","1"
"Åland Islands","2021","Total","Female","78","Estimate - de jure","Final figure, complete","2022","126","1"
"Åland Islands","2021","Total","Female","79","Estimate - de jure","Final figure, complete","2022","113","1"
"Åland Islands","2021","Total","Female","80","Estimate - de jure","Final figure, complete","2022","100.5","1"
"Åland Islands","2021","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2022","480.5","1"
"Åland Islands","2021","Total","Female","81","Estimate - de jure","Final figure, complete","2022","103.5","1"
"Åland Islands","2021","Total","Female","82","Estimate - de jure","Final figure, complete","2022","100","1"
"Åland Islands","2021","Total","Female","83","Estimate - de jure","Final figure, complete","2022","92","1"
"Åland Islands","2021","Total","Female","84","Estimate - de jure","Final figure, complete","2022","84.5","1"
"Åland Islands","2021","Total","Female","85","Estimate - de jure","Final figure, complete","2022","82.5","1"
"Åland Islands","2021","Total","Female","85 - 89","Estimate - de jure","Final figure, complete","2022","330","1"
"Åland Islands","2021","Total","Female","86","Estimate - de jure","Final figure, complete","2022","73.5","1"
"Åland Islands","2021","Total","Female","87","Estimate - de jure","Final figure, complete","2022","60","1"
"Åland Islands","2021","Total","Female","88","Estimate - de jure","Final figure, complete","2022","61","1"
"Åland Islands","2021","Total","Female","89","Estimate - de jure","Final figure, complete","2022","53","1"
"Åland Islands","2021","Total","Female","90","Estimate - de jure","Final figure, complete","2022","41","1"
"Åland Islands","2021","Total","Female","90 - 94","Estimate - de jure","Final figure, complete","2022","159","1"
"Åland Islands","2021","Total","Female","91","Estimate - de jure","Final figure, complete","2022","34.5","1"
"Åland Islands","2021","Total","Female","92","Estimate - de jure","Final figure, complete","2022","26.5","1"
"Åland Islands","2021","Total","Female","93","Estimate - de jure","Final figure, complete","2022","26.5","1"
"Åland Islands","2021","Total","Female","94","Estimate - de jure","Final figure, complete","2022","30.5","1"
"Åland Islands","2021","Total","Female","95","Estimate - de jure","Final figure, complete","2022","23.5","1"
"Åland Islands","2021","Total","Female","95 - 99","Estimate - de jure","Final figure, complete","2022","54.5","1"
"Åland Islands","2021","Total","Female","96","Estimate - de jure","Final figure, complete","2022","14.5","1"
"Åland Islands","2021","Total","Female","97","Estimate - de jure","Final figure, complete","2022","9.5","1"
"Åland Islands","2021","Total","Female","98","Estimate - de jure","Final figure, complete","2022","4","1"
"Åland Islands","2021","Total","Female","99","Estimate - de jure","Final figure, complete","2022","3","1"
"Åland Islands","2021","Total","Female","100 +","Estimate - de jure","Final figure, complete","2022","6","1"
"Albania","2021","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2022","2829741",""
"Albania","2021","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2022","28075",""
"Albania","2021","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2022","143546",""
"Albania","2021","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","2022","28078",""
"Albania","2021","Total","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2022","115471",""
"Albania","2021","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","2022","27917",""
"Albania","2021","Total","Both Sexes","3","Estimate - de jure","Final figure, complete","2022","29449",""
"Albania","2021","Total","Both Sexes","4","Estimate - de jure","Final figure, complete","2022","30027",""
"Albania","2021","Total","Both Sexes","5","Estimate - de jure","Final figure, complete","2022","30819",""
"Albania","2021","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2022","161713",""
"Albania","2021","Total","Both Sexes","6","Estimate - de jure","Final figure, complete","2022","33699",""
"Albania","2021","Total","Both Sexes","7","Estimate - de jure","Final figure, complete","2022","33347",""
"Albania","2021","Total","Both Sexes","8","Estimate - de jure","Final figure, complete","2022","32597",""
"Albania","2021","Total","Both Sexes","9","Estimate - de jure","Final figure, complete","2022","31251",""
"Albania","2021","Total","Both Sexes","10","Estimate - de jure","Final figure, complete","2022","32356",""
"Albania","2021","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2022","162107",""
"Albania","2021","Total","Both Sexes","11","Estimate - de jure","Final figure, complete","2022","31722",""
"Albania","2021","Total","Both Sexes","12","Estimate - de jure","Final figure, complete","2022","32913",""
"Albania","2021","Total","Both Sexes","13","Estimate - de jure","Final figure, complete","2022","32260",""
"Albania","2021","Total","Both Sexes","14","Estimate - de jure","Final figure, complete","2022","32856",""
"Albania","2021","Total","Both Sexes","15","Estimate - de jure","Final figure, complete","2022","36166",""
"Albania","2021","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2022","189075",""
"Albania","2021","Total","Both Sexes","16","Estimate - de jure","Final figure, complete","2022","37907",""
"Albania","2021","Total","Both Sexes","17","Estimate - de jure","Final figure, complete","2022","37764",""
"Albania","2021","Total","Both Sexes","18","Estimate - de jure","Final figure, complete","2022","41096",""
"Albania","2021","Total","Both Sexes","19","Estimate - de jure","Final figure, complete","2022","36142",""
"Albania","2021","Total","Both Sexes","20","Estimate - de jure","Final figure, complete","2022","42636",""
"Albania","2021","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2022","218787",""
"Albania","2021","Total","Both Sexes","21","Estimate - de jure","Final figure, complete","2022","44448",""
"Albania","2021","Total","Both Sexes","22","Estimate - de jure","Final figure, complete","2022","42110",""
"Albania","2021","Total","Both Sexes","23","Estimate - de jure","Final figure, complete","2022","43440",""
"Albania","2021","Total","Both Sexes","24","Estimate - de jure","Final figure, complete","2022","46153",""
